Gene name	Human gene name
Itih4	ITIH4
Bche	BCHE
Flnb	FLNB
Nfx1	NFX1
Xirp1	XIRP1
Tas2r119	TAS2R1
Csrnp1	CSRNP1
Ephx1	EPHX1
Igsf6	IGSF6
Nudt11	NUDT10
Nudt11	NUDT11
Fate1	FATE1
Eya1	EYA1
Naa50	NAA50
Lmbrd2	LMBRD2
Htr1b	HTR1B
Hagh	HAGH
Pla2g3	PLA2G3
Rnf149	RNF149
Acadvl	ACADVL
AC149222.1	SETD1A
Kcnq3	KCNQ3
Lrsam1	LRSAM1
Mettl9	METTL9
Cx3cr1	CX3CR1
Lamp1	LAMP1
Cpxm1	CPXM1
Man1c1	MAN1C1
Cr1l	CR1
Tsc2	TSC2
Inpp5j	INPP5J
Vasn	VASN
Cnga2	CNGA2
Xab2	XAB2
Coro7	CORO7-PAM16
Coro7	CORO7
Ppp3cc	PPP3CC
Zbtb24	ZBTB24
Gorasp1	GORASP1
Grtp1	GRTP1
Gm648	CT45A2
Gm648	CT45A1
Gm648	CT45A10
Gm648	CT45A5
Gm648	CT45A3
Gm648	CT45A6
Gm648	CT45A7
Gm648	CT45A8
Gm648	CT45A9
Pxmp2	PXMP2
Lsmem1	LSMEM1
Olfr466	OR9H1P
Dmrta2	DMRTA2
Ifit1bl2	IFIT1B
Spata4	SPATA4
Sf3b1	SF3B1
Ifit1	IFIT1B
Rbpj	RBPJ
Edem3	EDEM3
Htra4	HTRA4
Skp2	SKP2
Asb5	ASB5
Wdr48	WDR48
Vasp	VASP
Pgam5	PGAM5
Enpep	ENPEP
Olfml2b	OLFML2B
Mmgt1	MMGT1
Cacybp	CACYBP
Dcaf1	DCAF1
Adgrg7	ADGRG7
Arl8b	ARL8B
Ypel2	YPEL2
Tns1	TNS1
Gbgt1	GBGT1
Olfr634-ps1	OR51J1
Mfap1a	MFAP1
Olfr635	OR51Q1
Camsap3	CAMSAP3
Abca3	ABCA3
Fam198b	FAM198B
Vwa5a	VWA5A
Srpx2	SRPX2
Bnc2	BNC2
Cmpk2	CMPK2
Serpinb9b	SERPINB9
Ovch2	OVCH2
Pde3b	PDE3B
Vav2	VAV2
Mblac2	MBLAC2
Fkrp	FKRP
Slc39a2	SLC39A2
Olfr320	OR2AK2
Men1	MEN1
Spag16	SPAG16
Nlrp4f	NLRP4
Trim43b	TRIM43
Trim43b	TRIM43B
Strn4	STRN4
Hs3st4	HS3ST4
Bgn	BGN
Nkain3	NKAIN3
Fam129b	FAM129B
Tmem239	TMEM239
Mocs2	MOCS2
Tcf21	TCF21
Cyp4a32	CYP4A22
Cyp4a32	CYP4A11
1700020A23Rik	C20orf141
Akr1c6	AKR1C2
Akr1c6	AKR1C4
Akr1c6	AKR1C1
Akr1c6	AKR1C3
Ifrd1	IFRD1
Cfp	CFP
Tgif2	TGIF2
N6amt1	N6AMT1
Asph	ASPH
Bhmt2	BHMT2
Gm28372	AL035460.1
Tgif2lx2	TGIF2LY
Tgif2lx2	TGIF2LX
Pak2	PAK2
Rwdd3	RWDD3
Spaca3	SPACA3
Dnaja3	DNAJA3
Pln	PLN
Tmem81	TMEM81
Gdpd1	GDPD1
Myl7	MYL7
Tpte	TPTE
Tpte	TPTE2
Tfam	TFAM
M1ap	M1AP
Gm14781	MAGEB5
Slc1a4	SLC1A4
Ldlrap1	LDLRAP1
Cep85l	CEP85L
Cotl1	COTL1
Mageb5	MAGEB5
Rnf183	RNF183
Olfr319	OR2AK2
Sgcg	SGCG
Adgrf4	ADGRF4
Olfr318	OR2AK2
Hsdl2	HSDL2
Fastkd3	FASTKD3
Tex12	TEX12
Rbm15b	RBM15B
Golga5	GOLGA5
Shcbp1l	SHCBP1L
Epx	EPX
Manf	MANF
Akap7	AKAP7
Golt1a	GOLT1A
Tgif2lx1	TGIF2LY
Tgif2lx1	TGIF2LX
Il18	IL18
Cetn3	CETN3
Sfmbt2	SFMBT2
Cxcl10	CXCL10
Edem1	EDEM1
Rxrb	RXRB
Klk1b5	KLK1
Mfap3	MFAP3
Evc2	EVC2
Kiss1	KISS1
Sacs	SACS
Phlpp2	PHLPP2
Bco2	BCO2
Cxcl11	CXCL11
Gm28040	GOLT1A
Mrps33	MRPS33
Slc17a3	SLC17A3
Frmd8	FRMD8
Hfe2	HFE2
Chrm4	CHRM4
Mdk	MDK
Hapln1	HAPLN1
4933427D14Rik	KIAA0753
Art3	ART3
Prl7a1	PRL
Lrp5	LRP5
Eci3	ECI2
Klk1	KLK1
Ushbp1	USHBP1
Rwdd2b	RWDD2B
Zdhhc22	ZDHHC22
Zbbx	ZBBX
Gpr39	GPR39
Cntn2	CNTN2
Sh2d6	SH2D6
Hmga1	HMGA1
Lypd1	LYPD1
Crnn	CRNN
Asic2	ASIC2
Emc10	EMC10
Etnppl	ETNPPL
Klhl18	KLHL18
Pcsk9	PCSK9
4933417A18Rik	C6orf201
Gck	GCK
Elavl4	ELAVL4
Pde5a	PDE5A
Ttc21a	TTC21A
Sowaha	SOWAHA
Kctd14	KCTD14
Txnip	TXNIP
Spaca7	SPACA7
Mageb1	MAGEB6P1
Mageb1	MAGEB6
Zfp94	ZNF45
Tpm4	TPM4
Ankrd13a	ANKRD13A
Tmub1	TMUB1
Pla2g4c	PLA2G4C
Hspa12b	HSPA12B
AI593442	C11orf87
Gm43951	AC004706.4
Cox6b2	COX6B2
Igkc	IGKC
Pex7	PEX7
Vmn1r77	VN1R1
Adk	ADK
B3gnt7	B3GNT7
Atf6	ATF6
Cpd	CPD
Zfp444	ZNF444
Slc16a12	SLC16A12
Fundc1	FUNDC1
Wdr31	WDR31
Ddx10	DDX10
Oxct1	OXCT1
Tmem45a	TMEM45A
Fbln1	FBLN1
Adgrg2	ADGRG2
Magea4	MAGEA10
Cyp4b1	CYP4B1
Kmt2c	KMT2C
Edn2	EDN2
2900011O08Rik	C16orf45
Lnp1	LNP1
Apba2	APBA2
Nemf	NEMF
Sgce	SGCE
Zfp706	ZNF706
Wt1	WT1
Stard6	STARD6
Olfr469	OR5P2
Rab8a	RAB8A
Fam118b	FAM118B
Mier2	MIER2
Mettl16	METTL16
Sesn3	SESN3
Klhl36	KLHL36
Mageb18	MAGEB18
Git2	GIT2
Hesx1	HESX1
Actl6a	ACTL6A
Olfr317	OR2W3
Sp110	SP110
Wnt7a	WNT7A
Babam1	AC010463.1
Babam1	BABAM1
Olfr316	OR2AK2
Wdr18	WDR18
Txn2	TXN2
Srgap2	SRGAP2B
Srgap2	SRGAP2C
Srgap2	SRGAP2
Cyp2r1	CYP2R1
Adgrf2	ADGRF2
Olfr314	OR2T12
Olfr314	OR2T8
Olfr314	OR2T33
Stmn2	STMN2
Sncaip	SNCAIP
Cdk6	CDK6
Rbm3	RBM3
Flg2	FLG2
Olfr453	OR2F2
Olfr453	OR2F1
Bcl2a1b	BCL2A1
Bcl2a1b	ST20
Adgrf1	ADGRF1
Ccdc185	CCDC185
Dmgdh	DMGDH
Proser3	PROSER3
Pced1a	PCED1A
Ola1	OLA1
Gm29094	BCL2A1
Gm29094	ST20
Cdnf	CDNF
Mthfs	MTHFS
Mthfs	ST20-MTHFS
Xcr1	XCR1
Gatsl3	CASTOR1
Pim2	PIM2
Rab4b	RAB4B
Rab4b	RAB4B-EGLN2
Klhl10	KLHL10
Sez6	SEZ6
Pabpc5	PABPC5
Tfap2d	TFAP2D
Ndufaf1	NDUFAF1
Mturn	MTURN
Ctsc	CTSC
Hspb6	HSPB6
Prpf31	PRPF31
Foxred1	FOXRED1
Otx1	OTX1
Krtdap	KRTDAP
Smarca4	SMARCA4
Siah1a	SIAH1
Cdk5rap1	CDK5RAP1
Dok1	DOK1
Ercc3	ERCC3
Lin37	LIN37
Ccr1	CCR1
Olfr470	OR5P2
Tmem151a	TMEM151A
Tmem63c	TMEM63C
Mrpl47	MRPL47
Tmem45a2	TMEM45A
Tmem178b	TMEM178B
Kdm8	KDM8
Vps16	VPS16
Olfr462	OR4D2
Fam183b	FAM183A
N4bp1	N4BP1
Mia	MIA
Mia	MIA-RAB4B
4930503L19Rik	C18orf54
Pakap	AKAP2
Pakap	PALM2-AKAP2
Klhdc2	KLHDC2
Foxo6	FOXO6
Ndufb5	NDUFB5
Gm21983	MIA
Gm21983	MIA-RAB4B
Olfr463	OR4D2
Palm2	PALM2
Plin4	PLIN4
Olfr1255	OR4C12
Sema3g	SEMA3G
Cpa6	CPA6
Olfr464	OR4D1
Prdx6	PRDX6
C2cd2l	C2CD2L
Klhl11	KLHL11
Akr1c20	AKR1C2
Akr1c20	AKR1C4
Akr1c20	AKR1C1
Akr1c20	AKR1C3
Loxl3	LOXL3
Gba	GBA
Stk32b	STK32B
Pkd1	PKD1
Ppargc1a	PPARGC1A
Cr2	CR2
Lats1	LATS1
Hdgfl2	HDGFL2
Chchd4	CHCHD4
Scg2	SCG2
Greb1	GREB1
Ints4	INTS4
Hnrnpul1	HNRNPUL1
Plekhf1	PLEKHF1
Olfr1256	OR4A47
Vcan	VCAN
Htra2	HTRA2
Usf3	USF3
Ap1s3	AP1S3
Klc2	KLC2
Ren1	REN
Pole	POLE
Msn	MSN
Chd2	CHD2
Pura	PURA
Trbc2	TRBC1
Trbc2	TRBC2
Mpped1	MPPED1
Gm7075	RNF7
Trav5d-4	TRAV13-2
Trav5d-4	TRAV13-1
Agap3	AGAP3
Vwc2l	VWC2L
Olfr38	OR2F2
Olfr38	OR2F1
Nudt10	NUDT10
Nudt10	NUDT11
Tirap	TIRAP
Flg	FLG
Maf	MAF
Ttbk1	TTBK1
Tagln2	TAGLN2
Mrpl37	MRPL37
Casp4	CASP4
Casp4	CASP5
Gde1	GDE1
Ccr1l1	CCR1
Olfr641	OR51I2
Glra2	GLRA2
Ccr3	CCR3
Prl7a2	PRL
Sdhd	SDHD
Sdhd	AP002884.5
Il15	IL15
Eci2	ECI2
Sestd1	SESTD1
Keap1	KEAP1
Znrf2	ZNRF2
Olfr638	OR51Q1
AU019823	NKAPD1
Atp13a5	ATP13A5
Ccr2	CCR2
Fut9	FUT9
Ube2cbp	UBE3D
Wdr76	WDR76
Olfr646	OR52D1
Bmp15	BMP15
Olfr640	OR51I1
Bsnd	BSND
Susd4	SUSD4
Pias1	PIAS1
Trbv31	TRBV30
Ccdc187	CCDC187
Nsmce1	NSMCE1
Cytl1	CYTL1
Rpia	RPIA
Itgb7	ITGB7
Shroom4	SHROOM4
Aup1	AUP1
Pop4	POP4
Olfr1420	OR10V1
Sertad2	SERTAD2
Slc28a3	SLC28A3
C920008G01Rik	TRAV12-1
C920008G01Rik	TRAV12-2
C920008G01Rik	TRAV12-3
Igip	IGIP
Foxe1	FOXE1
Ralgds	RALGDS
Picalm	PICALM
Smpd2	SMPD2
Cystm1	CYSTM1
Tbc1d23	TBC1D23
Il17rd	IL17RD
Ccar1	CCAR1
Timm8b	TIMM8B
1700001L19Rik	C5orf49
Katna1	KATNA1
Smg8	SMG8
Tmem131	TMEM131
Srpr	SRPRA
Pih1d2	PIH1D2
Tfap2b	TFAP2B
Aqp7	AL845331.2
Aqp7	AQP7
Polr3gl	AC243547.3
Polr3gl	POLR3GL
Fxr1	FXR1
Nod1	NOD1
Ube2j1	UBE2J1
Fam71e1	FAM71E1
P4ha2	P4HA2
Kif20b	KIF20B
Coq6	COQ6
Gabre	GABRE
Fam107b	FAM107B
Hus1	HUS1
Mical1	MICAL1
Mark2	MARK2
Prkra	PRKRA
Sapcd2	SAPCD2
Enpp6	ENPP6
Ostc	OSTC
Cct8	CCT8
Ankle1	ANKLE1
Eif2ak3	EIF2AK3
Pcdh11x	PCDH11Y
Pcdh11x	PCDH11X
1110008F13Rik	TGIF2-C20orf24
Fubp1	FUBP1
Sall1	SALL1
Tmem259	TMEM259
Klhl14	KLHL14
Xkr8	XKR8
Klhl25	KLHL25
Chga	CHGA
Sla2	SLA2
Slc35a2	SLC35A2
Galnt10	GALNT10
Hey1	HEY1
Trav8d-2	TRAV17
Rdh14	RDH14
Ccdc71l	CCDC71L
Zfp426	ZNF426
Kif9	KIF9
Ccr5	CCR5
Brwd1	BRWD1
Trav16d-dv11	TRAV19
Arx	ARX
Rptn	RPTN
Nde1	NDE1
Dynlrb2	DYNLRB2
Glb1l3	GLB1L3
Acly	ACLY
H2afb3	H2AFB1
H2afb3	H2AFB2
H2afb3	H2AFB3
Sytl4	SYTL4
Ttc23l	TTC23L
Hrnr	HRNR
Oprk1	OPRK1
Ppm1n	PPM1N
4930486L24Rik	CTSL
Ccl2	CCL2
Lrrc6	LRRC6
Prr11	PRR11
Atp5g2	ATP5G2
Tchh	TCHH
Tmem57	TMEM57
Nptn	NPTN
Trav13d-4	TRAV22
Creg2	CREG2
Adgrf5	ADGRF5
Shbg	SHBG
Satb1	SATB1
Cdyl2	CDYL2
Tubgcp3	TUBGCP3
Adcy2	ADCY2
Fam161b	FAM161B
Magea10	MAGEA10
Bard1	BARD1
Cad	CAD
Slc39a12	SLC39A12
Prl7d1	PRL
Trav14d-3-dv8	TRAV23DV6
Dtnb	DTNB
Ugt2b34	UGT2B4
Ugt2b34	UGT2B15
Ugt2b34	UGT2B7
Ugt2b34	UGT2B28
Ugt2b34	UGT2B17
Ugt2b34	UGT2B10
Ugt2b34	UGT2B11
Grin3b	GRIN3B
Ephb6	EPHB6
Elk1	ELK1
Zbtb22	ZBTB22
Cog6	COG6
Tex37	TEX37
Abhd8	ABHD8
Etv4	ETV4
Lrrtm3	LRRTM3
Mfsd8	MFSD8
Xrcc4	XRCC4
Tapbp	TAPBP
Zfp330	ZNF330
Usp16	USP16
Mef2a	MEF2A
Uxt	UXT
Hsh2d	HSH2D
Ctnna3	CTNNA3
Selenom	SELENOM
Ska2	SKA2
Pacsin3	PACSIN3
Ccl7	CCL7
Arsb	ARSB
Exph5	EXPH5
Tmem167	TMEM167A
Mrpl34	MRPL34
Foxi3	FOXI3
Osm	OSM
Il4ra	IL4R
Tmem43	AC090004.1
Gm35060	TEX51
Abhd18	ABHD18
Tchhl1	TCHHL1
Cib3	CIB3
Olfr452	OR2F2
Olfr452	OR2F1
Ldah	LDAH
Pola1	POLA1
Lhfpl2	LHFPL2
Arhgef3	ARHGEF3
Ugt2b1	UGT2B4
Ugt2b1	UGT2B15
Ugt2b1	UGT2B7
Ugt2b1	UGT2B28
Ugt2b1	UGT2B17
Ugt2b1	UGT2B10
Ugt2b1	UGT2B11
Tescl	TESC
Scmh1	SCMH1
Dmrtb1	DMRTB1
Coq10b	COQ10B
Golm1	GOLM1
Gypc	GYPC
Ncl	NCL
Pomt1	POMT1
Washc4	WASHC4
Thnsl1	THNSL1
Pde9a	PDE9A
LMLN2	LMLN2
Stx4a	STX4
Olfr449	OR6B1
Asxl3	ASXL3
Gm12258	AL117339.5
Rec114	REC114
Etnk2	ETNK2
Lysmd4	LYSMD4
4931406P16Rik	KIAA0355
Id4	ID4
Galp	GALP
Cry2	CRY2
Gabra3	GABRA3
Tbc1d1	TBC1D1
Slc25a45	SLC25A45
Slc3a2	SLC3A2
Ass1	ASS1
Hif3a	HIF3A
Tox3	TOX3
Mterf1b	MTERF1
Gsn	GSN
Dhcr24	DHCR24
Smc5	SMC5
Slc26a6	SLC26A6
Naa35	NAA35
Stx1b	STX1B
2810021J22Rik	AL117339.5
Efcab14	EFCAB14
Gemin8	GEMIN8
Nr5a1	NR5A1
Mei4	MEI4
Fzd1	FZD1
Mapk8ip3	MAPK8IP3
Ehbp1	EHBP1
Rpl34	RPL34
Irs2	IRS2
Dynll2	DYNLL2
Thnsl2	THNSL2
Serpini2	SERPINI2
Fam71e2	FAM71E2
Unc5a	UNC5A
Macf1	MACF1
Trav7n-4	TRAV12-1
Trav7n-4	TRAV12-2
Trav7n-4	TRAV12-3
Snta1	SNTA1
Cd55b	CD55
S100a11	S100A11
1700001C02Rik	C2orf70
Ankrd16	ANKRD16
Rtf1	RTF1
Trav6n-5	TRAV9-1
Trav6n-5	TRAV9-2
Slc25a36	SLC25A36
Endod1	ENDOD1
Mep1a	MEP1A
Cmc2	CMC2
Capg	CAPG
Cebpe	CEBPE
Sowahd	SOWAHD
Zfp39	AL117339.5
Olfr1423	OR4D11
Nrarp	NRARP
Sat2	SAT2
Il11	IL11
Nxph1	NXPH1
Olfr1448	OR5B12
Manea	MANEA
Tmem71	TMEM71
Akr1c21	AKR1C2
Akr1c21	AKR1C4
Akr1c21	AKR1C1
Akr1c21	AKR1C3
Ugt2b35	UGT2B4
Ugt2b35	UGT2B15
Ugt2b35	UGT2B7
Ugt2b35	UGT2B28
Ugt2b35	UGT2B17
Ugt2b35	UGT2B10
Ugt2b35	UGT2B11
Ddr1	DDR1
Aftph	AFTPH
Grhl1	GRHL1
Fndc3a	FNDC3A
Uck1	UCK1
Smpdl3b	SMPDL3B
Dusp12	DUSP12
Hk3	HK3
Wdr49	WDR49
Calca	CALCA
Olfr1424	OR4D10
Fam189a1	FAM189A1
Prl7c1	PRL
Hdac9	HDAC9
S100a10	S100A10
Camsap2	CAMSAP2
Dopey1	DOPEY1
Trim37	TRIM37
Kcns3	KCNS3
Aamdc	AAMDC
Grhl2	GRHL2
Ykt6	YKT6
Moap1	MOAP1
Zscan5b	ZSCAN5A
Zscan5b	ZSCAN5B
Zscan5b	ZSCAN5C
Slc7a8	SLC7A8
Clvs1	CLVS1
Sgo2a	SGO2
Col4a1	COL4A1
Mrpl23	AC004556.1
Mrpl23	MRPL23
Kdelc2	KDELC2
Rfwd3	RFWD3
Hspd1	HSPD1
Gon7	GON7
Nol4	NOL4
Fam32a	FAM32A
Sidt1	SIDT1
Olfr448	OR2A5
Gm20604	GON7
Kctd18	KCTD18
Rnf150	RNF150
Lif	LIF
Ubr7	UBR7
Olfr447	OR2A25
Smyd4	SMYD4
Itga2	ITGA2
Zfp703	ZNF703
Qtrt1	QTRT1
Tlr5	TLR5
2010315B03Rik	ZNF124
Gpr25	GPR25
Ugt2b36	UGT2B4
Ugt2b36	UGT2B15
Ugt2b36	UGT2B7
Ugt2b36	UGT2B28
Ugt2b36	UGT2B17
Ugt2b36	UGT2B10
Ugt2b36	UGT2B11
Cdk14	CDK14
Agk	AGK
Olfr1425	OR4D10
Fabp2	FABP2
Gpr137b	GPR137B
Epb41l2	EPB41L2
Serpinb1b	SERPINB1
Foxred2	FOXRED2
Tmem251	TMEM251
Kctd9	KCTD9
Ociad2	OCIAD2
Nampt	NAMPT
Rfx8	RFX8
Ccp110	CCP110
Ogt	OGT
Gm28051	GON7
Itpk1	ITPK1
Ints7	INTS7
Stox2	STOX2
Pla2g4e	PLA2G4E
Fabp1	FABP1
Acd	ACD
E130308A19Rik	KIAA1958
Mlkl	MLKL
Hs3st1	HS3ST1
Rtn2	RTN2
Dnase1l3	DNASE1L3
Slc2a1	SLC2A1
Kcnj12	KCNJ18
Kcnj12	KCNJ12
Prss42	PRSS42
Flrt2	FLRT2
Ggct	GGCT
Ggct	AC005154.6
Eya4	EYA4
Akip1	AKIP1
Neurog3	NEUROG3
Sp100	SP140L
Sp100	SP100
4930550C14Rik	C11orf65
Gria2	GRIA2
Skor1	SKOR1
Chmp2a	CHMP2A
Olfr446	OR2A12
BC051019	C11orf16
Ccl11	CCL11
Fam241b	FAM241B
Pgm3	PGM3
Wdfy1	WDFY1
Olfr1426	OR4D10
Prdm13	PRDM13
Cbfa2t2	CBFA2T2
Lypd5	LYPD5
Carmil2	CARMIL2
Man2a2	MAN2A2
Btnl10	BTN3A2
Btnl10	BTN3A1
Btnl10	BTN3A3
Ap1m1	AP1M1
Map3k5	MAP3K5
Olfr444	OR2A14
Marveld3	MARVELD3
1110004E09Rik	AP000275.2
1110004E09Rik	C21orf59
Nceh1	NCEH1
Rarg	RARG
Ccl12	CCL8
Pkhd1l1	PKHD1L1
Spef1	SPEF1
Upf3b	UPF3B
Icosl	FP565260.3
Icosl	ICOSLG
Axl	AXL
Sox13	SOX13
Kcnn4	KCNN4
Disp1	DISP1
Gars	GARS
Olfr430	OR6N2
Msc	MSC
Tmem56	TMEM56-RWDD3
Uba1	UBA1
Dgkk	DGKK
Otoa	OTOA
Ugt2b5	UGT2B4
Ugt2b5	UGT2B15
Ugt2b5	UGT2B7
Ugt2b5	UGT2B28
Ugt2b5	UGT2B17
Ugt2b5	UGT2B10
Ugt2b5	UGT2B11
Aqp3	AQP3
Gcc2	GCC2
Col4a2	COL4A2
Ngb	NGB
Epp13	EDDM13
Fndc7	FNDC7
Ffar2	FFAR2
Ccl8	CCL8
9130409I23Rik	DEGS1
Slc9a6	SLC9A6
Cenpb	CENPB
Lix1	LIX1
Dgat2	DGAT2
Olfr1428	OR4D6
Sclt1	SCLT1
Smyd1	SMYD1
1700037H04Rik	C20orf27
Agbl1	AGBL1
Acad8	ACAD8
Fam208a	FAM208A
Trav10n	TRAV13-2
Trav10n	TRAV13-1
E330009J07Rik	KIAA1147
Hormad2	HORMAD2
Msgn1	MSGN1
Slc12a1	SLC12A1
Smco4	SMCO4
Gabrr2	GABRR2
Fmn1	FMN1
Tat	TAT
Acp6	ACP6
Olfr76	OR5A1
Trmo	TRMO
Ifrd2	IFRD2
Dpf2	DPF2
Serac1	SERAC1
Ffar3	GPR42
Ffar3	FFAR3
Hddc3	HDDC3
Cd55	CD55
Mrpl44	MRPL44
Gabrq	GABRQ
Calcoco1	CALCOCO1
Prl2a1	PRL
Zfp169	ZNF169
Ffar1	FFAR1
Itpka	ITPKA
Ccdc66	CCDC66
Olfr1431	OR5AN1
Sept8	SEPT8
Unc93a	UNC93A
Olfr441	OR2A14
Cdc25b	CDC25B
Atm	ATM
Akap14	AKAP14
Cib4	CIB4
Slc22a13b-ps	SLC22A13
Tmigd1	TMIGD1
Irak1bp1	IRAK1BP1
Nkap	NKAP
Cdh7	CDH7
AF529169	KIAA1024
Cul9	CUL9
Mybpc2	MYBPC2
Ube2d1	UBE2D1
Tnfrsf13b	TNFRSF13B
Oxsr1	OXSR1
Prl2c1	PRL
Nop14	NOP14
1700025G04Rik	C1orf21
Pdcd10	PDCD10
Fxr2	FXR2
Zfp385b	ZNF385B
Slc39a10	SLC39A10
Dhrs13	DHRS13
Tmem190	TMEM190
Syap1	SYAP1
Grm7	GRM7
Calcb	CALCB
Olfr262	OR5AN1
Grin2a	GRIN2A
Kdm4d	KDM4F
Kdm4d	KDM4E
Kdm4d	KDM4D
Tor4a	TOR4A
Pla2g7	PLA2G7
Tspan5	TSPAN5
Olfr1258	OR4C46
Olfr1258	OR4C13
Sypl	SYPL1
Rai14	RAI14
Entpd2	ENTPD2
1810037I17Rik	C4orf3
Phf12	PHF12
Prim2	PRIM2
Rasgef1c	RASGEF1C
F12	F12
Rabgap1l	RABGAP1L
Olfr1259	OR4C12
Synj2	SYNJ2
Prkcq	PRKCQ
Xylb	XYLB
Cetn2	CETN2
Lexm	LEXM
Rpa2	RPA2
Arl11	ARL11
Rhd	RHD
Rhd	RHCE
Sp140	SP140
Txndc17	TXNDC17
Tjp1	TJP1
Coa5	COA5
Gm13539	AL354761.1
Gm19935	AC007906.2
Glt6d1	GLT6D1
Klf11	KLF11
Ube2q1	UBE2Q1
Rab38	RAB38
Rnf187	RNF187
Trav7n-5	TRAV12-1
Trav7n-5	TRAV12-2
Trav7n-5	TRAV12-3
Kcnk3	KCNK3
Kctd12	KCTD12
Map2k5	MAP2K5
Tacc1	TACC1
Dnlz	DNLZ
Zfp369	ZNF274
Krcc1	KRCC1
Cenpn	CENPN
Prl4a1	PRL
Fcrlb	FCRLB
Npdc1	NPDC1
Ctxn3	CTXN3
Gbx1	GBX1
Tmem50a	TMEM50A
Olfr429	OR6N1
1190005I06Rik	C16orf74
1700011I03Rik	CCDC192
Tspan15	TSPAN15
Ercc5	BIVM-ERCC5
Ercc5	ERCC5
Ubqln3	UBQLN3
Gnrh1	GNRH1
Gpr158	GPR158
Usp9y	USP9Y
Akr1e1	AKR1E2
Mcam	MCAM
Gpsm1	GPSM1
Phf7	PHF7
Ugt2b37	UGT2B4
Ugt2b37	UGT2B15
Ugt2b37	UGT2B7
Ugt2b37	UGT2B28
Ugt2b37	UGT2B17
Ugt2b37	UGT2B10
Ugt2b37	UGT2B11
Zfp276	ZNF276
Olfr1260	OR4C5
Ubqlnl	UBQLNL
Topaz1	TOPAZ1
Mnt	MNT
D630039A03Rik	C9orf152
D10Jhu81e	FP565260.2
D10Jhu81e	FP565260.6
D10Jhu81e	C21orf33
Tbc1d9	TBC1D9
Ddx59	DDX59
Cntln	CNTLN
Meox1	MEOX1
Xpc	XPC
Trav12n-1	TRAV18
Prl5a1	PRL
Hemgn	HEMGN
Trav13n-1	TRAV22
Trav14n-1	TRAV23DV6
Zfp667	ZNF667
Gabrr1	GABRR1
Azi2	AZI2
Cacng2	CACNG2
Olfr1451	OR5B2
Txn1	TXN
Myo5a	MYO5A
Ndrg3	NDRG3
Tmem17	TMEM17
Blk	BLK
Mcm9	MCM9
Trim42	TRIM42
Hltf	HLTF
Osbpl3	OSBPL3
Olfr237-ps1	OR2A14
Ube2m	UBE2M
Prss45	PRSS45
Prss45	AC109583.3
Plin5	PLIN5
Asb10	ASB10
Trav15n-1	TRDV1
Prss53	PRSS53
Magt1	MAGT1
Homez	HOMEZ
Slc35f6	SLC35F6
Trav9n-2	TRAV8-3
Trav9n-2	TRAV8-1
Spata2l	SPATA2L
Myd88	MYD88
Nelfb	NELFB
Commd2	COMMD2
Srsf1	SRSF1
Nid1	NID1
Olfr437	OR2A2
Fcrla	FCRLA
Rnf212b	RNF212B
Gm20388	GALNT2
Gm11127	HLA-G
Gm11127	HLA-B
Gm11127	HLA-A
Gm11127	HLA-F
Gm11127	HLA-C
Gm11127	HLA-E
Dhx9	DHX9
Ebpl	EBPL
Rab28	RAB28
Deup1	DEUP1
Gm27021	C16orf74
Aprt	APRT
Gpm6b	GPM6B
Rgl2	RGL2
Abcc2	ABCC2
Zfp668	ZNF668
Rap2c	RAP2C
Zfp322a	ZNF322
Lrp8	LRP8
Nckap5	NCKAP5
Cys1	CYS1
Asf1a	ASF1A
Usp22	USP22
Cd22	CD22
Slc22a14	SLC22A14
Trim17	TRIM17
Rgs10	RGS10
Lrrc40	LRRC40
Vkorc1	AC135050.2
Olfr231	OR6K6
Slc2a8	SLC2A8
Cd274	CD274
Acod1	ACOD1
Ankrd34a	ANKRD34A
Ascl3	ASCL3
Zfp646	ZNF646
Bspry	BSPRY
Igf2	IGF2
Gen1	GEN1
Acaa1a	ACAA1
Gas8	GAS8
Hist3h2a	HIST3H2A
Abca12	ABCA12
Nudt3	NUDT3
Gm21974	AC135050.2
Chd9	CHD9
Serpinf1	SERPINF1
Ugt2a3	UGT2A3
Pigx	PIGX
Olfr1452-ps1	OR5B17
Lix1l	LIX1L
Gc	GC
Lcn9	LCN9
Olfr1453	OR5B3
Cmc1	CMC1
Ginm1	GINM1
Tmed3	TMED3
Tnfsf4	TNFSF4
Tssk4	TSSK4
Exoc4	EXOC4
Med31	MED31
Nsmf	NSMF
Srsf3	SRSF3
Sun3	SUN3
Msantd3	MSANTD3
Spire2	SPIRE2
Theg	THEG
Ptpra	PTPRA
Olfr1454	OR5B3
Brd3	BRD3
Nol6	NOL6
Ltk	LTK
Psg16	PSG6
Psg16	CEACAM8
Psg16	PSG5
Psg16	PSG2
Psg16	CEACAM6
Psg16	CEACAM5
Psg16	PSG3
Psg16	CEACAM3
Psg16	PSG9
Psg16	PSG7
Psg16	CEACAM7
Psg16	CEACAM1
Psg16	PSG4
Psg16	PSG11
Psg16	PSG1
Psg16	PSG8
Psg16	AC243967.1
Tnfsf18	TNFSF18
Wdr17	WDR17
Fam167a	FAM167A
Gm15517	AC010325.1
Ndufa4	NDUFA4
Tex13c1	TEX13C
Tex13c1	TEX13D
Acp4	ACP4
Gm11992	C7orf57
Tsen15	TSEN15
Pelo	PELO
Inip	INIP
